ciiu_3d,id,year,routput,totlab,renerg,realmats,rcapstock,rinvest
311,47376,1980,1109435.3,45.627808,20869.871,870612.5,90655.07,53.338772
311,47376,1981,1236919.9,38.856239,20363.859,1299357.9,83787.938,0
311,47376,1982,1111383.1,95.592148,8441.7451,1046560.2,75303.898,0
311,47376,1983,1049879.1,104.35004,53401.93,886665.19,67667.602,-.52953619
311,47376,1984,1652286.8,114.62229,12928.245,1418726.8,80012.414,373.5376
311,47376,1985,1591543.1,101.40424,24502.928,1222048.5,101525.88,258.31
311,47376,1986,5080226.5,99.696976,39888.48,4213322,134055.97,598.50793
311,47376,1987,1578320.6,84.906364,19067.977,1332581.6,150444.78,0
311,47376,1988,1335595.4,99.999863,15713.851,1252193.8,146945.47,164.40852
311,47376,1989,1539706.5,52.115482,11647.672,1290408.9,142474.59,0
311,47376,1990,1630453.6,85.692703,19306.635,1475088.3,147327.02,316.48178
311,47376,1991,1223567.1,93.621826,17769.764,942003.13,156998.31,149.51471
311,47376,1992,1164748.5,83.516167,17056.275,921664.25,151196.98,4.3239384
311,47376,1993,1553963.4,79.829926,26484.102,1109934.6,83377.68,-1113.6074
311,47385,1979,1514714.1,67.727715,39975.504,629940.38,96923.313,1887.845
311,47394,1979,231239.11,27.339357,2936.6167,139331.48,20693.441,78.141037
311,47394,1980,199276.58,36.057072,4239.6162,91269.133,26092.277,94.883957
311,47394,1981,151851.97,37.913666,2825.8232,120879.46,27052.336,0
311,47394,1982,144041.84,32.283981,3369.7417,85599.555,23877.248,0
311,47394,1983,227410.08,31.611397,3348.5894,101769.57,23139.156,38.046318
311,47394,1984,175316.38,33.688572,3226.3225,139656.86,21777.504,0
311,47394,1985,198954,34.618961,2823.7671,135081,19064.445,0
311,47394,1986,307430.41,35.39056,3952.5056,242322.55,16734.045,0
311,47394,1987,231879.08,33.039028,3320.0051,171158.17,14725.553,0
311,47394,1988,240197.03,25.527542,3290.1416,183671.8,21378.711,163.26909
311,47394,1989,240951.56,29.067438,4379.3438,164877.73,28640.355,47.808102
311,47394,1990,303532.72,39.781162,4355.5435,176390.91,28538.695,14.139166
311,47394,1991,355163.03,34.007275,3730.7732,262853.25,26328.664,1.8848456
311,47394,1992,315868.81,39.654915,1955.6172,221698.8,29636.676,108.84109
311,47394,1993,323658.22,39.300381,3310.394,211115.06,35972.23,92.639061
311,47394,1994,421970.06,43.738735,3685.5081,302881.44,39548.508,62.076065
311,47394,1995,384177.41,45.075897,5051.6108,255878.05,48079.613,189.91937
311,47394,1996,381401.78,38.359463,5297.4556,267197.66,57284.711,115.88097
311,47835,1980,53207.367,27.719532,209.80946,45183.047,3424.0601,66.63279
311,47835,1981,69380.469,31.764051,197.46773,52527.883,7637.7061,31.767387
311,47835,1982,47598.945,27.562765,820.65051,39229.809,8379.2539,2.1692963
311,47835,1983,35266.164,32.97356,382.60855,31237.4,7580.2109,-1.0955921
311,47835,1984,46791.863,33.185806,297.70166,29640.352,6774.1191,0
311,47835,1985,38108.707,19.909742,632.08667,30295.064,6096.707,0
311,47835,1986,67862.039,29.638487,1089.6141,61477.207,6379.6201,17.369829
311,47835,1987,59443.992,39.064144,1697.9419,49293.395,7413.126,17.326853
311,47835,1988,54785.633,39.064144,1269.0405,41348.121,8174.1436,16.48171
311,47835,1989,59345.145,41.276974,1790.6416,41209.445,10625.512,52.186687
311,47835,1990,59135.613,32.851318,2560.248,41020.77,11441.45,4.1609545
311,47835,1991,63625.98,42.276974,2616.064,44821.836,13736.04,74.011993
311,47835,1992,64562.105,38.064144,1624.8508,39510.523,18520.807,50.427715
311,47835,1993,62910.289,25.424068,10129.973,37426.695,19096.852,10.4287
311,47835,1994,69597.867,40.352184,3608.7659,42313.941,20309.465,53.222549
311,47835,1995,69679.398,43.346218,3941.2288,38202.238,20372.814,8.5515051
311,47835,1996,57274.496,43.096218,5188.2388,29580.781,18995.656,12.393438
311,48042,1979,40117.43,16.168409,362.16336,28518.045,15063.897,0
311,48042,1980,38901.848,21.308258,366.6113,31606.725,14035.433,0
311,48042,1981,41746.414,21.308258,541.71155,35007.438,13091.868,0
311,48042,1982,41907.402,21.249557,690.91406,30669.695,12224.422,0
311,48042,1983,40214.063,21.366959,419.66205,31140.994,11425.439,0
311,48042,1984,41298.371,21.366959,349.57745,32632.059,10688.228,0
311,48042,1985,48179.324,21.366959,321.51813,38562.563,10006.907,0
311,48042,1986,54029.488,22.364218,703.867,42671.199,9376.2939,0
311,48042,1987,44422.211,23.297298,3892.3896,33581.883,8791.7969,0
311,48042,1988,40535.191,23.297298,2560.6917,27989.605,8249.3418,0
311,48042,1989,40923.48,25.286341,271.51813,28083.326,7745.293,0
311,48042,1990,42056.93,25.355999,1436.865,30066.723,7858.9561,11.336581
311,48042,1991,44878.941,25.286341,950.01233,31037.74,7923.0415,1.198235
311,48042,1992,45699.98,22.151972,678.96222,29235.922,7460.2695,0
311,48042,1993,51105.082,28.560024,1517.6029,29099.889,7388.6309,7.9956064
311,48042,1994,45886.938,24.146492,1595.9813,28595.936,7327.8687,1.4908586
311,48042,1995,46938.551,20.884932,1466.5343,24046.021,6898.8936,0
311,48042,1996,42437.004,24.080156,1675.9989,23616.633,6435.6914,0
311,48123,1979,35306.391,20.313736,245.64224,24128.992,5602.4644,0
311,48123,1980,36834.523,19.319216,243.86983,29187.623,5088.5215,0
311,48123,1981,43403.574,19.107553,652.93744,37923.371,4633.9033,0
311,48123,1982,31104.748,19.107553,466.50879,23704.389,4230.2314,0
311,48123,1983,34902.184,19.160191,351.20752,27367.889,3870.4988,0
311,48123,1984,32852.418,19.160191,332.31082,24268.295,3548.8206,0
311,48123,1985,43485.973,19.160191,228.80946,29673.939,3260.238,0
311,48123,1986,36020.637,21.154713,481.92484,28213.408,3000.5562,0
311,48123,1987,29021.725,24.291819,1063.7952,20382.561,5573.7466,52.86602
311,48123,1988,27365.518,21.096594,262.92923,21112.076,6809.7969,0
311,48123,1989,30347.799,25.286341,363.77362,21933.566,5766.3179,0
311,48123,1990,38224.859,25.355999,1116.1642,25927.688,5539.0039,12.230379
311,48123,1991,42023.125,18.895891,861.4679,31466.063,5308.6929,0
311,48123,1992,40423.875,25.355999,485.38727,23195.895,4617.1714,0
311,48123,1993,48380.738,25.14702,1020.4808,24200.936,3717.0923,-5.7189884
311,48123,1994,50902.938,25.355999,1149.6927,25622.793,3382.2341,3.9912751
311,48123,1995,39483.227,25.286341,2087.6675,22368.975,3710.3276,8.2793827
311,48123,1996,41286.949,25.286341,4086.8452,23194.805,3767.6091,0
311,48132,1979,599725.19,100.89507,17395.127,338284.31,233266.61,127.24294
311,48132,1980,419100.59,77.121307,15182.852,281351.13,214184.41,0
311,48204,1979,778516.13,222.04768,8795.3262,378561.53,279371.44,0
311,48204,1980,1415507.3,262.49969,30749.193,585340.56,241532.97,-58.002811
311,48204,1981,1313143.4,210.21106,32644.684,638555.88,239739.5,496.73511
311,48204,1982,684900.56,239.43913,30076.443,393023.75,237556.69,0
311,48204,1983,685485.88,302.89166,14912.123,461290.91,214410.08,0
311,48204,1984,962524.75,243.68263,10855.762,556668.5,200281.45,120.23958
311,48204,1985,840310.44,257.70078,11875.223,433175.78,186625.27,0
311,48204,1986,957673.38,409.93881,21045.057,698168.5,181009.19,226.40594
311,48204,1987,1015973.4,948.18689,24857.248,725325.69,180392.88,107.17784
311,48204,1988,1011834.9,249.57732,24772.764,558370.38,186683.3,338.64664
311,48204,1989,986920.63,173.25658,26158.703,563290.44,193769.94,197.79881
311,48204,1990,869941.38,310.16501,13132.53,419944.47,181523.83,-51.531704
311,48204,1991,892003.44,278.82669,13903.161,433492.81,163931.23,0
311,48204,1992,905711.19,253.78783,13287.194,439924.47,150168.94,0
311,48204,1993,595731.38,86.571106,27381.848,396884.91,139587.61,35.564972
311,48204,1994,457503.13,97.705971,25552.951,330404.84,131272.69,36.587379
311,48204,1995,456036.41,97.319786,28637.139,318982.06,121572.19,0
311,48375,1979,10797.257,10.14817,243.4959,5959.6035,292.00919,2.2824078
311,48375,1980,19066.045,16.425659,98.733864,13293.192,358.9931,0
311,48375,1981,20567.342,15.425658,111.0756,18157.045,320.18872,0
311,48582,1979,2384184,363.31506,115235.03,1561827,457879.56,1693.1848
311,48582,1980,1993578.9,65.306534,14437.247,1870070.1,525324.06,719.64728
311,48582,1981,3079204.8,109.89758,61045.094,2574825.5,722210.31,4141.1753
311,48582,1982,3563744.3,255.2946,50678.863,2540753.8,848531,222.10574
311,48582,1983,3550503.8,219.76883,50740.219,2937402,798444.5,391.45065
311,48582,1984,5513035.5,211.74603,48323.309,3940646,741805.13,-8.0534744
311,48582,1985,4530878,160.75777,31542.795,3070154.5,678533.31,101.32
311,48582,1986,3453257,164.93394,31715.811,1895088,623795.13,53.45079
311,48582,1987,3565264,139.74522,31685.479,2965197.5,570525.94,19.683027
311,48582,1988,4085191,192.05608,93284.367,2586877.5,542539,441.94064
311,48582,1989,3403621.8,194.50891,127732.56,2464188.5,779079.44,5172.0259
311,48582,1990,2942822.8,208.85933,106460.78,2159093,938771.38,56.344578
311,48582,1991,2474292,305.52811,92435.344,2118880.5,620930.25,-4550.9209
311,48582,1992,3242954.5,314.12961,104644.41,2662137,321215.75,-833.23218
311,48582,1993,1447818.8,147.79428,80525.648,1175344.9,258056.25,4.7058907
311,48582,1994,532690.25,59.222691,87401.195,339047.13,244991.02,133.8795
311,48681,1979,100137.45,92.880791,2550.624,42098.477,28374.35,52.005913
311,48681,1980,150697.72,86.27639,4541.9131,65590.367,27485.295,0
311,48681,1981,94871.148,68.504723,733.81738,51579.145,24486.076,0
311,48681,1982,78106.609,51.529598,747.51453,42635.816,21852.195,0
311,48753,1979,21339.961,11.060259,267.70239,13485.248,2089.2412,0
311,48753,1980,18688.359,17.330175,162.75912,16535.381,1743.7068,0
311,48753,1981,18707.586,16.380657,456.64413,13344.136,2300.7202,16.349934
311,48753,1982,46199.707,31.524172,505.8624,26610.697,3984.0156,24.900686
311,48753,1983,66833.719,34.968079,592.48328,39094.961,4987.4814,8.3146667
311,48753,1984,55043.824,31.976299,3420.6711,34248.488,4784.105,.46419346
311,48753,1985,51062.582,30.979038,999.75903,20982.604,4251.6045,0
311,48753,1986,30690.439,34.183064,1839.558,24968.879,3766.8787,0
311,48753,1987,33171.004,40.591118,3263.3279,26554.33,3359.2734,.32566753
311,48753,1988,29868.619,40.591118,2310.6108,21581.475,3019.4329,.38763884
311,48753,1989,29441.295,42.58564,1118.1718,24918.908,2568.1521,-2.6436322
311,48753,1990,33456.078,43.582901,1039.0049,26329.637,3050.8582,16.824205
311,48753,1991,36736.289,45.789665,98.733864,27541.947,6080.1836,51.161491
311,48753,1992,39106.586,80.397224,841.55554,22468.658,7066.9102,0
311,48753,1993,53240.508,36.851318,2020.5112,25574.686,5884.9541,0
311,48753,1994,66707.406,36.140518,1768.5221,27127.129,4916.2471,0
311,48753,1995,69125.867,70.240547,2552.4463,32285.178,4541.627,8.1961184
311,48753,1996,67571.25,68.511681,3199.8513,33990.797,5812.728,30.64193
311,48843,1979,24050.941,24.851316,344.35629,17634.729,2051.2419,0
311,48843,1980,19541.289,16.425659,311.96295,17116.748,2314.8867,10.730892
311,48843,1981,19190.105,21.708139,344.2438,17862.041,2402.1033,0
311,48951,1979,62963.746,30.887579,1323.1133,45432.168,12804.192,0
311,48951,1980,58110.207,37.432247,691.42603,11414.57,11274.791,0
311,48951,1981,46757.57,22.302778,671.25427,29444.678,9948.124,0
311,48951,1982,43040.531,40.839138,904.56274,26273.846,8793.9629,0
311,48951,1983,35631.602,31.425659,721.60126,26801.438,7787.0869,0
311,48951,1984,36730.879,21.308258,866.85675,14649.414,6906.395,0
311,48951,1985,58904,22.302778,719.93542,18272.313,6134.168,0
311,48951,1986,79606.656,23.297298,1077.7855,67058.789,5455.4824,0
311,48951,1987,68120.602,57.02692,1327.2843,54878.633,4857.7183,0
311,48951,1988,60914.352,58.021442,806.26416,44953.816,4330.1738,0
311,48951,1989,51404.039,29.557285,2579.9905,39928.887,3863.7388,0
311,48951,1990,47431.613,21.308258,276.43912,37509.695,3450.6304,0
311,48951,1991,40920,24.503483,197.93452,30416.85,3084.1797,0
311,48951,1993,46250.809,34.968079,266.46414,24142.336,2469.0984,0
311,48951,1994,64265.289,34.968079,2547.0974,39294.086,2211.2383,0
311,48951,1995,49506.574,27.562765,3894.5518,25296.758,1981.354,0
311,48951,1996,56234.156,63.27953,8270.9541,31253.969,1850.8696,1.452884
311,49023,1979,4051559.3,210.41273,46742.441,2854855.8,307231.19,200.80359
311,49023,1980,3170976.5,150.3364,37913.805,2475966,342759.44,1089.5631
311,49023,1981,4179634,225.63609,49823.574,2893314.3,378182.72,393.18979
311,49023,1982,4101699.8,240.05936,50502.371,2310422.8,605788.19,4818.7407
311,49023,1983,3384390.5,236.35312,43122.016,2538684.8,786290.25,439.93805
311,49023,1984,3704291.3,151.73898,41505.246,2981411.8,746530.81,251.98759
311,49023,1985,4578129,154.85695,46059.348,3118782.3,702241.19,248.87
311,49023,1986,5352417,327.68219,59523.227,4239570.5,677028.69,532.90234
311,49023,1987,4168767.8,375.1514,58919.434,2647501.8,639133.31,0
311,49023,1988,4082026.8,345.37921,27303.305,2744411.3,612341,600.92773
311,49023,1989,4423764.5,306.09503,40715.379,2660477.8,661468.94,1521.1937
311,49023,1990,4568806,282.35291,60943.477,3028187.3,604979.13,-1258.896
311,49023,1991,4622280,274.79828,41196.703,3267252.5,512447.31,374.74982
311,49023,1992,4461049.5,240.49731,31993.25,3617313.5,560335.88,1531.9193
311,49023,1993,4763467.5,191.52443,43721.219,4196308,623678.25,831.76453
311,49023,1994,6546119.5,205.28181,51833.516,3306129.5,669343.56,1251.0665
311,49023,1995,6927646.5,202.5443,52752.797,3968062.8,730951.44,1268.8754
311,49023,1996,6209954.5,206.20045,51334.648,3518920.3,789445.19,1294.8021
311,49095,1980,185176.05,26.180395,3912.0066,17428.289,236.4581,4.6015153
311,49095,1981,210426.98,33.525143,3219.4961,47248.492,414.71115,0
311,49095,1982,224775.86,27.593773,3494.8293,92562.039,9711.4775,182.38979
311,49095,1983,177770.61,41.824757,2310.5947,26600.623,27244.563,187.80821
311,49095,1984,399836.91,59.023098,3385.0518,41159.965,36099.418,29.334448
311,49095,1985,430101.75,72.68866,4533.1479,222661,44172.824,170.17
311,49095,1986,674460.38,155.83875,11053.104,653651.56,54797.516,116.88468
311,49095,1987,834909.88,221.06526,8164.9961,769505.94,55936.945,0
311,49095,1988,665671.06,321.26077,8015.9932,362839.09,51759.398,0
311,49095,1989,1280628,181.12219,7717.1714,846250.19,47928.801,0
311,49095,1990,1041774.3,208.62904,9040.2705,937722.88,44904.43,9.5439377
311,49095,1991,929775.44,159.01447,5518.436,749128.56,43375.133,25.146927
311,49095,1992,840634,268.7677,8841.0537,591606.31,62967.953,426.32193
311,49095,1993,1096305.8,134.31644,6903.0498,1050242.4,84690.133,163.19539
311,49095,1994,1237090.8,131.46947,7256.2407,1167610.5,19778.971,-2163.3628
311,49095,1995,799673.69,172.08167,11759.918,811156.19,22431.039,224.75204
311,49095,1996,896925.56,139.83209,8898.5439,340560.41,24680.883,534.68835
311,49113,1979,50876.836,27.425659,1237.5217,34768.191,99672.055,0
311,49113,1980,47954.316,23.573725,451.8175,6783.2158,94152.398,0
311,49113,1981,54185.801,10.939726,111.0756,20612.031,88962.328,0
311,49113,1982,21178.008,20.157452,111.0756,8702.3223,84323.57,4.7331576
311,49113,1983,27433.58,23.851316,234.49292,15502.624,79909.898,0
311,49113,1984,26247.906,31.317257,357.91025,22132.453,75539.883,0
311,49113,1985,37669.535,25.638487,468.98584,29577.48,71426.055,0
311,49113,1986,53392.73,34.702633,24.683466,27098.59,67551.789,0
311,49113,1987,35133.527,35.915462,1268.5381,21059.969,63901.688,0
311,49113,1988,29776.963,35.915462,827.31329,18360.5,60461.465,0
311,49113,1989,30083.883,39.806107,999.88647,21252.383,57755.625,10.126115
311,49113,1990,29705.604,24.638487,365.4498,20119.359,54982.531,.17168988
311,49113,1991,30011.844,24.638487,410.75385,19944.258,51939.734,0
311,49113,1992,37722.547,19.71283,270.63028,23109.031,49083.563,0
311,49113,1993,42110.543,28.101316,1146.7072,24604.717,46545.113,2.7083852
311,49113,1994,42970.113,17.25,1166.8705,25603.721,44136.488,0
311,49113,1995,41745.391,18,2359.3105,20874.617,41749.828,0
311,49113,1996,40758.297,18,2783.8291,19622.479,39505.508,0
311,49239,1980,4822.8706,16.501734,630.10931,1241.2505,313.79803,5.9896827
311,49239,1981,13710.056,11.856706,1699.1687,11698.084,967.83307,8.6926298
311,49338,1979,11666.977,10.530422,300.68375,6006.4243,1159.7805,0
311,49338,1980,11791.942,14.712491,503.48553,9215.9473,1438.7814,7.4432449
311,49338,1981,16684.283,17.935545,736.24438,9851.3594,1549.3779,.17648548
311,49338,1982,7695.167,14.507932,684.29022,6075.5366,1343.7024,0
311,49347,1979,28539.545,28.772272,494.10669,19200.889,7046.3135,13.276306
311,49347,1980,33432.313,24.35874,1037.3035,22234.5,7010.875,0
311,49347,1981,34211.367,24.35874,768.43799,25004.711,8839.3701,47.879936
311,49347,1982,30160.09,25.355999,1076.3872,20340.852,10351.088,1.3558102
311,49347,1983,30187.307,19.319216,750.74286,21776.254,9587.8232,0
311,49347,1984,27720.316,19.319216,766.24164,22306.932,8840.3809,0
311,49347,1985,30690.43,20.313736,498.46771,25135.025,8164.7964,0
311,49347,1987,30373.799,26.280861,1296.0955,23605.752,6996.1299,0
311,49347,1988,28596.193,26.492523,1506.2725,20349.527,6489.3901,0
311,49347,1991,34026.039,19.53088,1571.4485,24946.064,5302.127,.18795843
311,49347,1992,39074.219,31.090246,2177.6885,22824.043,4959.2588,.26285341
311,49347,1993,46646.207,30.010313,1170.5221,21326.004,4633.4653,0
311,49347,1994,46996.789,31.253464,3780.0486,22242.139,4321.8193,0
311,49347,1995,41881.063,27.026751,7028.8115,18056.658,4034.5781,0
311,49347,1996,44045.84,26.529491,5911.395,19351.432,3769.4736,0
311,49356,1979,14954.942,20.581944,199.3558,11448.22,2724.5479,0
311,49356,1980,16034.447,19.638487,186.25665,12335.839,2452.093,0
311,49356,1981,17951.049,20.638487,207.16791,10644.078,2206.8838,0
311,49356,1982,11037.095,14.425658,219.74844,12861.711,1986.1954,0
311,49356,1983,22318.217,12.11245,1025.5948,17220.354,3051.3438,24.471428
311,49356,1984,18447.191,15.298872,743.08417,14237.703,4667.0425,17.19276
311,49356,1985,13036.095,15.298872,488.07559,10145.91,5432.6445,10.41
311,49356,1986,47481.07,26.989998,2043.988,38622.664,7004.5898,32.74379
311,49356,1987,37844.793,26.989998,2372.3291,30049.912,8875.3477,24.860451
311,49356,1988,34261.496,26.989998,1475.0236,24941.857,10107.9,24.1248
311,49356,1989,17916.006,27.202242,1027.9152,13503.734,9877.6025,0
311,49356,1990,14156.286,14.17389,772.50348,9855.4434,8675.8125,0
311,49356,1991,13083.313,15.17115,342.96469,6987.7666,7637.0078,0
311,49356,1992,19235.262,16.66704,1043.2379,11657.046,6736.3281,0
311,49356,1993,33236.18,19.908136,1155.7955,16844.195,5953.1123,0
311,49356,1994,42915.141,21.902657,1615.3658,23472.996,5799.5781,10.090704
311,49356,1995,37408.469,21.154713,1315.7654,20477.264,6688.9307,22.011192
311,49356,1996,41245.898,23.398548,1377.9294,22622.865,7098.3096,8.8930016
311,49536,1979,43775.398,18.589813,745.13843,33239.395,2964.0391,0
311,49689,1979,22222.408,18.173252,1760.3425,15234.519,1478.4216,0
311,49689,1980,23083.01,17.186951,2218.6462,16680.789,1211.5963,0
311,49689,1981,23239.924,21.551983,2008.0472,18987.186,995.25024,0
311,49689,1982,20908.881,20.851316,4059.3723,15883.279,819.57593,0
311,49689,1983,19476.414,19.57938,6784.019,11409.23,676.69897,0
311,49689,1984,25134.486,16.638487,9248.8125,13554.306,560.29358,0
311,49815,1979,13138.41,18.799669,190.81,7497.6455,671.16016,0
311,49815,1980,13432.928,18.799669,615.53125,8106.5205,604.04419,0
311,49815,1981,13041.646,18.799669,485.97797,8574.251,543.63977,0
311,49815,1982,12820.315,19.79693,715.3374,9286.3389,489.27579,0
311,49815,1983,12594.091,19.79693,509.48563,9139.584,440.34821,0
311,49815,1984,14693.59,19.79693,533.88605,10693.239,610.995,4.1777411
311,49815,1985,13703.31,18.799669,360.44254,10999.027,733.20056,0
311,49815,1986,15041.653,18.799669,369.21164,12252.475,659.88055,0
311,49815,1987,12003.602,19.79693,1058.3418,10969.081,651.03668,1.1120355
311,49815,1988,10820.313,19.79693,716.72003,9292.9365,702.00104,1.3091953
311,49815,1989,14621.687,19.79693,619.44275,11160.871,1181.9556,9.2777834
311,49815,1990,24123.889,18.799669,1229.1816,18232.037,2247.7686,16.844864
311,49815,1991,18098.027,15.383396,1353.115,13304.727,2643.8125,1.0478683
311,49815,1992,20993.352,19.086052,1093.9735,13551.096,2421.7593,2.4576793
311,49815,1993,28042.039,20.083313,1048.6844,13478.563,2354.886,3.3358886
311,49815,1994,31492.658,18.375177,1041.7791,17175.152,3807.0684,30.882339
311,49815,1995,24758.406,19.584682,1285.8232,11618.846,4471.0703,0
311,49815,1996,25486.598,17.627232,2324.7512,12866.795,3795.125,0
311,49869,1979,928989.63,87.823952,10123.524,465544.28,93043.586,891.95325
311,49869,1980,1207301,134.71387,24895.578,801548.5,125629.61,26.512926
311,49869,1981,1377787.8,127.31956,11491.62,873088.31,174804.75,1151.6473
311,49869,1982,999085,135.81836,19283.764,613616.44,218367.89,198.49062
311,49869,1983,1044504.5,143.66589,17578.322,829395.75,207470.61,33.311169
311,49869,1984,1333561,139.21837,16027.913,923054.19,192484.09,69.656967
311,49869,1985,1556489.6,153.77106,27984.416,1083583,201248.41,468.76001
311,49869,1986,1903994.3,206.37009,35699.324,1335070.4,231063.34,539.71155
311,49869,1987,1743112.4,168.33514,10945.233,1631474,258026.41,455.28232
311,49869,1988,1760167.6,215.12688,20519.779,1503995.8,276744.75,419.59293
311,49869,1989,1684681.4,219.5015,24598.172,1373855.6,280648.75,192.53918
311,49869,1990,2224085,281.78687,2221.512,1923898.1,280536.91,320.08249
311,49869,1991,3131691.5,263.32199,24671.125,2972210.8,318799,964.76904
311,49869,1992,2605540.8,246.36478,22369.709,1738469.6,383683.5,979.30011
311,49869,1993,3197934.3,217.38991,35899.254,1803239,437630,947.59796
311,49869,1994,3504101.5,134.75954,7071.813,1948773.9,452753.47,320.4212
311,49869,1995,3571033,83.20517,3097.7749,1483593.9,466224.53,815.72418
311,49869,1996,3893027.3,241.22345,64096.133,1861415.6,497123.69,784.61609
311,49896,1979,26303.729,21.579203,175.14375,15289.781,5587.1831,6.8906169
311,49896,1980,36260.617,23.508961,625.79572,24626.52,5448.4385,5.3788142
311,49896,1981,9156.3105,18.587423,648.98499,3749.1677,5343.6572,7.4973931
311,49896,1982,16885.619,18.375177,608.19153,16120.58,4903.978,0
311,49896,1983,30411.367,17.493513,1467.8853,23847.18,4232.8291,0
311,49896,1984,39069.777,16.245651,1808.6306,29014.873,3664.9458,0
311,49896,1985,32064.992,18.12277,656.41736,26321.49,3182.7708,0
311,49896,1986,48648.938,24.165968,4089.8086,41504.07,2771.949,0
311,49896,1987,69111.016,23.040579,2727.7803,62940.816,2420.7188,0
311,49896,1988,63379.547,23.040579,2164.375,52719.625,2119.4182,0
311,49896,1989,139014.36,55.702633,3006.9265,117021.85,1860.0938,0
311,49896,1990,58474.68,51.276974,3225.3391,43209.719,1636.1781,0
311,49896,1991,136082.27,51.276974,2643.1477,126860.48,1442.2354,0
311,49896,1992,114646.23,52.276974,2047.0922,78061.898,1273.7517,0
311,49896,1993,217053.31,108.72961,4173.8462,199838.8,1126.9686,0
311,49896,1994,257072.16,91.979607,3621.8079,235180.28,998.74542,0
311,49896,1995,184775.47,88.766777,2682.9021,157969.36,886.44971,0
311,49896,1996,152204.77,67.739807,5416.8438,118770.86,787.86786,0
311,49995,1979,53328.688,28.34778,754.45569,32671.125,11519.729,0
311,49995,1980,71135.617,27.350519,1408.8873,53958.922,10422.576,0
311,49995,1981,84972.977,26.35326,1735.5023,47944.285,9434.7119,0
311,49995,1982,33559.477,18.308018,762.37585,20153.502,8544.7646,0
311,49995,1983,35142.934,23.962812,1737.1656,30216.559,7742.6162,0
311,49995,1984,61972.664,18.113033,2086.3743,27667.521,7019.2515,0
311,49995,1985,33391.695,23.361479,2279.1733,23884.078,6366.626,0
311,49995,1986,52161.246,28.481565,2928.4846,43051.766,5777.5552,0
311,49995,1987,37826.051,26.565504,1995.6444,36128.305,5245.6191,0
311,49995,1988,31772.107,28.560024,1354.484,31501.063,4765.0708,0
311,49995,1989,18199.486,19.372437,844.23041,17287.203,4330.7646,0
311,49995,1990,29689.129,28.560024,2145.4229,22957.539,3992.5825,1.0604374
311,49995,1991,29528.881,26.35326,1639.1023,22355.314,3678.4827,0
311,49995,1992,32003.201,26.602575,1657.6718,22014.549,3347.5315,0
311,49995,1993,40977.914,28.098465,1426.2316,19765.467,3047.9895,0
311,49995,1994,47449.508,29.345041,3911.1924,22786.166,3488.45,13.400993
311,49995,1995,46942.273,29.382109,6381.9292,21928.434,3609.8518,0
311,49995,1996,48492.012,92.916779,4242.7451,21726.395,3171.4727,0
311,50139,1979,1451350.6,74.500481,6481.9199,1066874.8,52359.086,188.38594
311,50139,1980,1539116.8,99.644135,6044.4126,1277120.6,52875.805,-47.893803
311,50139,1981,1324056.9,101.8094,9614.0723,1145540.1,61046.66,304.14496
311,50139,1982,1260607.6,58.233959,9267.5898,981040.56,70852,42.202675
311,50139,1983,980403.13,63.091885,8094.8389,796042.19,67804.922,35.315022
311,50139,1984,1045669.3,60.252895,7063.6367,835636.38,62893.047,-.97996396
311,50139,1985,1227494,63.551529,6838.8477,820842.75,56932.586,0
311,50139,1986,1706072.1,65.200844,12275.391,1148882.9,51608.738,0
311,50139,1987,1236009.3,73.378334,7660.7798,1112219.4,46863.566,1.008775
311,50139,1988,1165368.6,77.487923,9111.1748,1099169.3,48043.348,106.36664
311,50139,1989,2134602,79.8601,10787.587,1778944,51910.207,71.179482
311,50139,1990,1821750,89.169701,9298.4531,1631318.5,56929.211,131.3781
311,50139,1991,2817637.8,100.04482,11740.616,2349972.8,95571.445,744.18994
311,50139,1992,1927866.4,91.634659,12362.512,1608540,125754.05,129.01935
311,50139,1993,1966276.4,108.27091,10644.876,1687033.1,139025.38,402.99551
311,50139,1994,2110882.5,111.63649,12822.734,1685329,149260.34,131.5399
311,50139,1995,1895609.1,112.68663,12442.012,1503388.6,151762,229.27386
311,50139,1996,1673322.3,116.22351,9560.9072,1410340.1,170372.08,454.44858
311,50157,1982,70849.102,51.588524,1851.0658,34795.707,6743.8599,22.112032
311,50157,1983,75301.906,62.912159,1779.012,25624.787,7335.8643,7.1030889
311,50157,1984,79693.422,68.255898,1822.9879,34682.977,7037.7856,3.481451
311,50157,1985,72680.57,63.837154,2093.9324,40349.633,6442.7188,0
311,50157,1986,83792.367,62.461815,2104.6003,48758.445,5763.2129,0
311,50157,1987,93171.766,64.671181,2717.8374,57901.734,6680.4478,28.853558
311,50157,1988,88023,67.396599,3173.9106,55345.441,7544.0977,10.546702
311,50157,1989,87894.922,74.659676,3081.665,50363.77,7051.625,0
311,50157,1990,89826.148,74.298584,3385.2288,49395.914,7290.9741,21.506681
311,50157,1991,98029.258,67.816826,3934.8174,55124.582,7581.5156,3.98002
311,50157,1992,104663.76,85.740387,1219.3085,63863.004,11214.709,83.192169
311,50157,1993,126718.48,58.266117,2680.3779,65801.625,13371.777,0
311,50157,1994,112836.02,38.992771,3864.8882,84408.586,11760.314,0
311,50157,1995,94662.078,51.268608,2557.2432,60896.121,10364.854,0
